testfile,Naive_CPDP_LR,Zscore_CPDP_LR,Zscore_SMOTE_CPDP_LR,Zscore_SMOTE_iFF_CPDP_LR,Zscore_WiFF_CPDP_LR,Zscore_WiFFplusL_CPDP_LR
ivy-2.0.csv,0.32967033,0.32967033,0.551181102,0.49270073,0.509433962,0.501474926
ivy-2.0.csv,0.32967033,0.32967033,0.531496063,0.471014493,0.492424242,0.550314465
ivy-2.0.csv,0.355191257,0.355191257,0.531496063,0.505226481,0.531914894,0.535168196
ivy-2.0.csv,0.380434783,0.380434783,0.525291829,0.503472222,0.519230769,0.532544379
ivy-2.0.csv,0.355191257,0.355191257,0.535714286,0.481481481,0.519230769,0.506134969
ivy-2.0.csv,0.305555556,0.305555556,0.526315789,0.503731343,0.531135531,0.508982036
jedit-4.3.csv,0.2,0.201612903,0.119453925,0.09375,0.108359133,0.095890411
jedit-4.3.csv,0.198412698,0.201612903,0.121107266,0.109717868,0.112903226,0.099150142
jedit-4.3.csv,0.192307692,0.19379845,0.116666667,0.106707317,0.106707317,0.091623037
jedit-4.3.csv,0.2,0.2,0.121527778,0.111111111,0.117449664,0.093085106
jedit-4.3.csv,0.2,0.2,0.119047619,0.110410095,0.109717868,0.091863517
jedit-4.3.csv,0.2,0.201612903,0.121107266,0.108695652,0.115131579,0.096418733
jedit-4.3.csv,0.198412698,0.198412698,0.117845118,0.110410095,0.115511551,0.094594595
jedit-4.3.csv,0.198412698,0.201612903,0.119453925,0.107692308,0.111821086,0.090909091
jedit-4.3.csv,0.2,0.2,0.121527778,0.116666667,0.116666667,0.096952909
jedit-4.3.csv,0.19379845,0.1953125,0.11627907,0.111464968,0.110410095,0.095890411
jedit-4.3.csv,0.196850394,0.196850394,0.119453925,0.112903226,0.119047619,0.092348285
jedit-4.3.csv,0.198412698,0.198412698,0.117056856,0.108359133,0.113268608,0.091383812
jedit-4.3.csv,0.198412698,0.198412698,0.120274914,0.112903226,0.113636364,0.092105263
jedit-4.3.csv,0.198412698,0.198412698,0.121107266,0.111464968,0.117449664,0.095108696
jedit-4.3.csv,0.196850394,0.196850394,0.119453925,0.106707317,0.111111111,0.094594595
jedit-4.3.csv,0.1953125,0.196850394,0.119047619,0.109717868,0.11627907,0.097222222
jedit-4.3.csv,0.2,0.201612903,0.119453925,0.115131579,0.109717868,0.096418733
jedit-4.3.csv,0.196850394,0.198412698,0.116666667,0.107033639,0.108359133,0.091145833
jedit-4.3.csv,0.20661157,0.20661157,0.117449664,0.103550296,0.106382979,0.094339623
jedit-4.3.csv,0.2,0.208333333,0.117056856,0.111111111,0.112903226,0.094850949
jedit-4.3.csv,0.198412698,0.2,0.11627907,0.107361963,0.111464968,0.092592593
jedit-4.3.csv,0.201612903,0.201612903,0.122807018,0.114006515,0.124113475,0.098591549
jedit-4.3.csv,0.204918033,0.203252033,0.121527778,0.109375,0.110062893,0.093333333
jedit-4.3.csv,0.19379845,0.1953125,0.119453925,0.110062893,0.111821086,0.095108696
jedit-4.3.csv,0.196850394,0.198412698,0.120689655,0.104477612,0.113268608,0.096153846
jedit-4.3.csv,0.196850394,0.196850394,0.118644068,0.109375,0.111464968,0.094850949
jedit-4.3.csv,0.201612903,0.203252033,0.122807018,0.108695652,0.119453925,0.092105263
jedit-4.3.csv,0.196850394,0.2,0.119863014,0.112179487,0.108359133,0.095628415
jedit-4.3.csv,0.2,0.2,0.119047619,0.109375,0.117056856,0.094339623
jedit-4.3.csv,0.198412698,0.2,0.118243243,0.106060606,0.118243243,0.096418733
log4j-1.1.csv,0,0,0.714285714,0.631578947,0.64171123,0.765550239
log4j-1.1.csv,0,0,0.695187166,0.64516129,0.604395604,0.735294118
log4j-1.1.csv,0,0,0.683060109,0.654450262,0.664893617,0.776699029
log4j-1.1.csv,0,0,0.714285714,0.602094241,0.561497326,0.765550239
log4j-1.1.csv,0,0,0.687830688,0.661375661,0.664893617,0.769230769
log4j-1.1.csv,0,0,0.687830688,0.608465608,0.651041667,0.754716981
log4j-1.1.csv,0,0,0.740740741,0.631578947,0.608465608,0.751173709
log4j-1.1.csv,0,0,0.691489362,0.685279188,0.651041667,0.765550239
log4j-1.1.csv,0,0,0.721649485,0.654450262,0.647668394,0.754716981
log4j-1.1.csv,0,0,0.706806283,0.666666667,0.654450262,0.741626794
log4j-1.1.csv,0,0,0.695187166,0.680628272,0.638297872,0.745192308
log4j-1.1.csv,0,0,0.666666667,0.580110497,0.64171123,0.751173709
log4j-1.1.csv,0,0,0.642458101,0.597826087,0.638888889,0.754716981
log4j-1.1.csv,0,0,0.631868132,0.61827957,0.687830688,0.738916256
log4j-1.1.csv,0,0,0.729166667,0.605263158,0.61827957,0.758293839
log4j-1.1.csv,0,0,0.675675676,0.64516129,0.668449198,0.765550239
log4j-1.1.csv,0,0,0.721649485,0.631578947,0.602094241,0.763546798
log4j-1.1.csv,0,0,0.717948718,0.68877551,0.695876289,0.754716981
log4j-1.1.csv,0,0,0.695187166,0.695876289,0.625,0.758293839
log4j-1.1.csv,0,0,0.695187166,0.628272251,0.64516129,0.776699029
log4j-1.1.csv,0,0,0.652173913,0.594594595,0.648648649,0.748792271
log4j-1.1.csv,0,0,0.687830688,0.657894737,0.625,0.741626794
log4j-1.1.csv,0,0,0.679347826,0.714285714,0.604395604,0.724637681
log4j-1.1.csv,0,0,0.672043011,0.594594595,0.634920635,0.738095238
log4j-1.1.csv,0,0,0.691489362,0.657894737,0.628415301,0.752427184
log4j-1.1.csv,0,0,0.732984293,0.628272251,0.654450262,0.734597156
log4j-1.1.csv,0,0,0.729166667,0.657894737,0.664893617,0.752427184
log4j-1.1.csv,0,0,0.675675676,0.661375661,0.664893617,0.763546798
log4j-1.1.csv,0,0,0.710526316,0.743589744,0.706806283,0.751173709
log4j-1.1.csv,0,0,0.721925134,0.631578947,0.675675676,0.765550239
lucene-2.0.csv,0.081081081,0.081081081,0.581395349,0.520833333,0.533642691,0.756646217
lucene-2.0.csv,0.067750678,0.067750678,0.603644647,0.582191781,0.537383178,0.735294118
lucene-2.0.csv,0.067750678,0.067750678,0.532407407,0.495391705,0.524475524,0.761316872
lucene-2.0.csv,0.067750678,0.067750678,0.577367206,0.473300971,0.4784689,0.729386892
lucene-2.0.csv,0.067750678,0.067750678,0.564516129,0.55808656,0.594170404,0.746887967
lucene-2.0.csv,0.067750678,0.067750678,0.546511628,0.525700935,0.460992908,0.754132231
lucene-2.0.csv,0.067750678,0.067750678,0.560640732,0.516055046,0.447941889,0.746887967
lucene-2.0.csv,0.067750678,0.067750678,0.556844548,0.542725173,0.537383178,0.736842105
lucene-2.0.csv,0.067750678,0.067750678,0.542725173,0.558139535,0.525700935,0.755693582
lucene-2.0.csv,0.067750678,0.067750678,0.603644647,0.601336303,0.580865604,0.708245243
lucene-2.0.csv,0.067750678,0.067750678,0.606407323,0.571095571,0.583524027,0.726141079
lucene-2.0.csv,0.054347826,0.054347826,0.576036866,0.563063063,0.57208238,0.762004175
lucene-2.0.csv,0.067750678,0.067750678,0.554272517,0.582191781,0.565819861,0.732217573
lucene-2.0.csv,0.067750678,0.067750678,0.550351288,0.555555556,0.516431925,0.736514523
lucene-2.0.csv,0.067750678,0.067750678,0.536130536,0.552995392,0.520094563,0.734989648
lucene-2.0.csv,0.067750678,0.067750678,0.564516129,0.526932084,0.555555556,0.729166667
lucene-2.0.csv,0.067750678,0.067750678,0.565819861,0.564516129,0.559440559,0.770020534
lucene-2.0.csv,0.067750678,0.067750678,0.577367206,0.510688836,0.565819861,0.736842105
lucene-2.0.csv,0.081081081,0.081081081,0.564516129,0.51843318,0.537383178,0.754716981
lucene-2.0.csv,0.067750678,0.067750678,0.615034169,0.56561086,0.543981481,0.762886598
lucene-2.0.csv,0.054347826,0.054347826,0.555555556,0.51843318,0.526932084,0.745341615
lucene-2.0.csv,0.067750678,0.067750678,0.565819861,0.541176471,0.495169082,0.711252654
lucene-2.0.csv,0.067750678,0.067750678,0.603644647,0.549065421,0.534883721,0.738045738
lucene-2.0.csv,0.081081081,0.081081081,0.584862385,0.539906103,0.518867925,0.736514523
lucene-2.0.csv,0.067750678,0.067750678,0.578703704,0.530660377,0.531914894,0.756646217
lucene-2.0.csv,0.054347826,0.054347826,0.590909091,0.564516129,0.528169014,0.71888412
lucene-2.0.csv,0.081081081,0.081081081,0.56712963,0.551724138,0.570776256,0.770833333
lucene-2.0.csv,0.067750678,0.067750678,0.605022831,0.563218391,0.529953917,0.759753593
lucene-2.0.csv,0.081081081,0.081081081,0.550351288,0.530660377,0.502336449,0.739583333
lucene-2.0.csv,0.067750678,0.067750678,0.573394495,0.517241379,0.560640732,0.727848101
poi-2.0.csv,0.25,0.25,0.324675325,0.405982906,0.336700337,0.389972145
poi-2.0.csv,0.25,0.25,0.332103321,0.401606426,0.396825397,0.394366197
poi-2.0.csv,0.248447205,0.248447205,0.324232082,0.390946502,0.357142857,0.418994413
poi-2.0.csv,0.248447205,0.248447205,0.341726619,0.45045045,0.359375,0.408450704
poi-2.0.csv,0.21875,0.21875,0.331010453,0.414937759,0.412371134,0.426997245
poi-2.0.csv,0.188679245,0.21875,0.335463259,0.450236967,0.434782609,0.431754875
poi-2.0.csv,0.248447205,0.248447205,0.31358885,0.31152648,0.372881356,0.426997245
poi-2.0.csv,0.21875,0.21875,0.330188679,0.4048583,0.359375,0.41322314
poi-2.0.csv,0.21875,0.21875,0.340909091,0.335365854,0.353846154,0.422343324
poi-2.0.csv,0.21875,0.21875,0.35483871,0.366300366,0.414937759,0.425824176
poi-2.0.csv,0.248447205,0.248447205,0.302547771,0.36163522,0.397923875,0.403899721
poi-2.0.csv,0.21875,0.21875,0.331230284,0.330188679,0.344827586,0.43956044
poi-2.0.csv,0.21875,0.21875,0.340501792,0.425531915,0.379537954,0.434173669
poi-2.0.csv,0.220125786,0.220125786,0.301587302,0.421455939,0.37037037,0.436619718
poi-2.0.csv,0.248447205,0.248447205,0.330188679,0.366666667,0.404929577,0.425824176
poi-2.0.csv,0.248447205,0.248447205,0.332278481,0.402930403,0.484581498,0.430555556
poi-2.0.csv,0.220125786,0.220125786,0.331230284,0.325077399,0.380228137,0.381355932
poi-2.0.csv,0.21875,0.21875,0.336879433,0.292207792,0.366242038,0.416666667
poi-2.0.csv,0.248447205,0.248447205,0.31147541,0.339506173,0.337423313,0.438356164
poi-2.0.csv,0.25,0.25,0.332278481,0.38590604,0.436363636,0.424657534
poi-2.0.csv,0.21875,0.21875,0.320945946,0.323076923,0.366972477,0.417827298
poi-2.0.csv,0.220125786,0.220125786,0.316455696,0.363321799,0.323624595,0.435393258
poi-2.0.csv,0.21875,0.217391304,0.354477612,0.353535354,0.380434783,0.395480226
poi-2.0.csv,0.248447205,0.248447205,0.319488818,0.353846154,0.357142857,0.405027933
poi-2.0.csv,0.217391304,0.217391304,0.352564103,0.344827586,0.426540284,0.395480226
poi-2.0.csv,0.21875,0.21875,0.347222222,0.444444444,0.428571429,0.417827298
poi-2.0.csv,0.189873418,0.189873418,0.319488818,0.351681957,0.330188679,0.402777778
poi-2.0.csv,0.220125786,0.220125786,0.334394904,0.401459854,0.430107527,0.407303371
poi-2.0.csv,0.21875,0.21875,0.358306189,0.339506173,0.354938272,0.431754875
poi-2.0.csv,0.21875,0.21875,0.342960289,0.404411765,0.392561983,0.418994413
redaktor-1.csv,0,0,0.454545455,0.275,0.341463415,0.479166667
redaktor-1.csv,0.044642857,0.044642857,0.477386935,0.280612245,0.320197044,0.366972477
redaktor-1.csv,0,0,0.452261307,0.260416667,0.304568528,0.491452991
redaktor-1.csv,0,0,0.492227979,0.317460317,0.463414634,0.479166667
redaktor-1.csv,0,0,0.427135678,0.379146919,0.321782178,0.416666667
redaktor-1.csv,0,0,0.492227979,0.323383085,0.43062201,0.487288136
redaktor-1.csv,0,0,0.484693878,0.306122449,0.418719212,0.491452991
redaktor-1.csv,0,0,0.477386935,0.328282828,0.325,0.48245614
redaktor-1.csv,0,0,0.466321244,0.358851675,0.346534653,0.526315789
redaktor-1.csv,0,0,0.477386935,0.307692308,0.326633166,0.481171548
redaktor-1.csv,0.044642857,0.044642857,0.487179487,0.307692308,0.456730769,0.36036036
redaktor-1.csv,0,0,0.482233503,0.304568528,0.314136126,0.373831776
redaktor-1.csv,0.044642857,0.044642857,0.456852792,0.255102041,0.307692308,0.476190476
redaktor-1.csv,0,0,0.492610837,0.321782178,0.384615385,0.491803279
redaktor-1.csv,0,0,0.418848168,0.301507538,0.375,0.493562232
redaktor-1.csv,0,0,0.454545455,0.3,0.326633166,0.480349345
redaktor-1.csv,0.044642857,0.044642857,0.487179487,0.301507538,0.461165049,0.489361702
redaktor-1.csv,0,0,0.422885572,0.333333333,0.480769231,0.422222222
redaktor-1.csv,0.044642857,0.044642857,0.492227979,0.301507538,0.351758794,0.489361702
redaktor-1.csv,0,0,0.482233503,0.320197044,0.44600939,0.50209205
redaktor-1.csv,0,0,0.482233503,0.351758794,0.465686275,0.427927928
redaktor-1.csv,0,0,0.487804878,0.27638191,0.367647059,0.489361702
redaktor-1.csv,0,0,0.429292929,0.27638191,0.328282828,0.477178423
redaktor-1.csv,0,0,0.487179487,0.265957447,0.328282828,0.495689655
redaktor-1.csv,0,0,0.429292929,0.279187817,0.329949239,0.34562212
redaktor-1.csv,0,0,0.46875,0.304568528,0.39408867,0.5
redaktor-1.csv,0,0,0.484693878,0.261780105,0.309278351,0.49382716
redaktor-1.csv,0,0,0.47979798,0.343137255,0.326633166,0.483193277
redaktor-1.csv,0,0,0.463917526,0.325,0.321782178,0.491452991
redaktor-1.csv,0,0,0.489690722,0.436893204,0.315789474,0.460526316
synapse-1.2.csv,0.099431818,0.085470085,0.627802691,0.659793814,0.651731161,0.70327553
synapse-1.2.csv,0.099431818,0.099431818,0.637583893,0.63559322,0.652631579,0.717092338
synapse-1.2.csv,0.085714286,0.085714286,0.619369369,0.654396728,0.663983903,0.72519084
synapse-1.2.csv,0.085470085,0.085470085,0.596330275,0.652610442,0.65,0.731939163
synapse-1.2.csv,0.085714286,0.085714286,0.608899297,0.640243902,0.647773279,0.738636364
synapse-1.2.csv,0.099431818,0.085470085,0.610599078,0.646464646,0.666003976,0.730769231
synapse-1.2.csv,0.085714286,0.085714286,0.608108108,0.651302605,0.647773279,0.714285714
synapse-1.2.csv,0.085714286,0.085714286,0.622222222,0.650887574,0.635245902,0.712909441
synapse-1.2.csv,0.154061625,0.154061625,0.590277778,0.659793814,0.645833333,0.735009671
synapse-1.2.csv,0.099431818,0.085470085,0.636160714,0.641547862,0.656063618,0.727969349
synapse-1.2.csv,0.085470085,0.085470085,0.625,0.651731161,0.651302605,0.732177264
synapse-1.2.csv,0.127118644,0.127118644,0.580357143,0.691699605,0.671342685,0.735009671
synapse-1.2.csv,0.127118644,0.127118644,0.604026846,0.662650602,0.652173913,0.738636364
synapse-1.2.csv,0.085714286,0.085714286,0.619369369,0.635080645,0.646464646,0.744274809
synapse-1.2.csv,0.099431818,0.099431818,0.599078341,0.653923541,0.631262525,0.749525617
synapse-1.2.csv,0.085714286,0.085714286,0.623582766,0.660569106,0.649087221,0.733590734
synapse-1.2.csv,0.085470085,0.085470085,0.61627907,0.63559322,0.634249471,0.701581028
synapse-1.2.csv,0.085470085,0.085470085,0.600461894,0.631469979,0.623721881,0.710059172
synapse-1.2.csv,0.085470085,0.085470085,0.604026846,0.658436214,0.654761905,0.729366603
synapse-1.2.csv,0.085714286,0.085714286,0.643340858,0.652610442,0.636363636,0.701923077
synapse-1.2.csv,0.085470085,0.085470085,0.58891455,0.649087221,0.626262626,0.717017208
synapse-1.2.csv,0.099431818,0.099431818,0.594965675,0.660569106,0.653923541,0.72407045
synapse-1.2.csv,0.085714286,0.085714286,0.620767494,0.653061224,0.635245902,0.700575816
synapse-1.2.csv,0.085470085,0.085470085,0.602272727,0.643153527,0.653061224,0.726577438
synapse-1.2.csv,0.085714286,0.085714286,0.610599078,0.653526971,0.630165289,0.741811175
synapse-1.2.csv,0.085470085,0.085470085,0.612009238,0.643153527,0.651731161,0.717017208
synapse-1.2.csv,0.113314448,0.113314448,0.615034169,0.652610442,0.646464646,0.711500975
synapse-1.2.csv,0.085714286,0.085714286,0.601415094,0.631691649,0.627659574,0.730769231
synapse-1.2.csv,0.099431818,0.099431818,0.594965675,0.626304802,0.660569106,0.723938224
synapse-1.2.csv,0.085714286,0.085714286,0.592255125,0.641282565,0.632653061,0.738636364
tomcat-6.0.389418.csv,0.357142857,0.358056266,0.505050505,0.524534687,0.520282187,0.46961326
tomcat-6.0.389418.csv,0.363636364,0.368421053,0.516351119,0.521885522,0.529100529,0.473372781
tomcat-6.0.389418.csv,0.37371134,0.374677003,0.515806988,0.518394649,0.520134228,0.462184874
tomcat-6.0.389418.csv,0.372750643,0.37371134,0.520134228,0.522648084,0.516949153,0.459770115
tomcat-6.0.389418.csv,0.364583333,0.355263158,0.504201681,0.516351119,0.52173913,0.450704225
tomcat-6.0.389418.csv,0.371794872,0.363636364,0.518945634,0.516962843,0.51457976,0.477178423
