testfile,Naive_CPDP_LR,Zscore_CPDP_LR,Zscore_SMOTE_CPDP_LR,Zscore_SMOTE_iFF_CPDP_LR,Zscore_WiFF_CPDP_LR,Zscore_WiFFplusL_CPDP_LR
poi-2.0.csv,0.31725402,0.31725402,0.530623455,0.498809184,0.51803699,0.464478114
poi-2.0.csv,0.31725402,0.31725402,0.539998208,0.577956989,0.623471883,0.475690101
poi-2.0.csv,0.354397394,0.354397394,0.490419934,0.534835882,0.596866329,0.477138899
poi-2.0.csv,0.31725402,0.31725402,0.511614731,0.509428599,0.520036934,0.483705811
poi-2.0.csv,0.31725402,0.31725402,0.551548205,0.631104433,0.568336742,0.501061224
poi-2.0.csv,0.31744186,0.31744186,0.48844161,0.630702836,0.532245188,0.508114249
poi-2.0.csv,0.354397394,0.354397394,0.509428599,0.560825457,0.606479621,0.475690101
poi-2.0.csv,0.354397394,0.354397394,0.51378564,0.610916055,0.680061824,0.490320455
poi-2.0.csv,0.31744186,0.31744186,0.511614731,0.498263889,0.593123676,0.476542098
poi-2.0.csv,0.31725402,0.31725402,0.546859732,0.486925158,0.544090388,0.482029598
poi-2.0.csv,0.354397394,0.354397394,0.507591774,0.508407703,0.50364204,0.479947832
poi-2.0.csv,0.35463181,0.35463181,0.51378564,0.578810502,0.63823934,0.471975908
poi-2.0.csv,0.31725402,0.31725402,0.523698668,0.493685642,0.524637162,0.485584219
poi-2.0.csv,0.31744186,0.31744186,0.500339377,0.567177017,0.51456678,0.504598356
poi-2.0.csv,0.31725402,0.317065018,0.567983015,0.552338923,0.589741472,0.485506612
poi-2.0.csv,0.354397394,0.354397394,0.506523408,0.51803699,0.525333092,0.480621493
poi-2.0.csv,0.317065018,0.317065018,0.535665975,0.520036934,0.615475313,0.485506612
poi-2.0.csv,0.31725402,0.31725402,0.553352718,0.643274854,0.636939792,0.485584219
poi-2.0.csv,0.278500383,0.278500383,0.506523408,0.513089971,0.509428599,0.473633915
poi-2.0.csv,0.31744186,0.31744186,0.518082422,0.609203681,0.630700263,0.487520371
poi-2.0.csv,0.31725402,0.31725402,0.546389924,0.508407703,0.520485446,0.49392247
poi-2.0.csv,0.31725402,0.31725402,0.554623318,0.612618347,0.602653686,0.489116732
redaktor-1.csv,0,0,0.582230624,0.430503597,0.477766287,0.408253827
