testfile,Naive_CPDP_RF,Zscore_CPDP_RF,Zscore_SMOTE_CPDP_RF,Zscore_SMOTE_iFF_CPDP_RF,Zscore_WiFF_CPDP_RF,Zscore_WiFFplusL_CPDP_RF
ivy-2.0.csv,0.510416667,0.537530266,0.736425823,0.498417722,0.588307844,0.731509516
ivy-2.0.csv,0.455481215,0.456221198,0.664667897,0.359794403,0.525,0.729175752
ivy-2.0.csv,0.508995502,0.534926471,0.670609645,0.590597453,0.358752166,0.737817797
ivy-2.0.csv,0.482885396,0.48538961,0.631205674,0.256906077,0.422734628,0.753254935
jedit-4.3.csv,0.630285296,0.563802906,0.591723482,0.163230606,0.391635724,0.499909829
jedit-4.3.csv,0.625794061,0.625794061,0.585553772,0.163273961,0.482130343,0.513465627
jedit-4.3.csv,0.569118333,0.566776264,0.582862675,0.602790698,0.162414023,0.504481893
jedit-4.3.csv,0.619667714,0.622750929,0.58821651,0.162739965,0.162076749,0.525122121
jedit-4.3.csv,0.569118333,0.566185696,0.591723482,0,0.162027608,0.499909829
jedit-4.3.csv,0.561386768,0.561993967,0.589976134,0.164060914,0.548126135,0.517879162
jedit-4.3.csv,0.565593087,0.566776264,0.589976134,0.163402822,0.2953125,0.5075
jedit-4.3.csv,0.558936579,0.563802906,0.581052632,0.163529904,0.403815008,0.530817175
jedit-4.3.csv,0.563802906,0.563802906,0.584659913,0.163696643,0.293504411,0.504481893
jedit-4.3.csv,0.57027739,0.567364802,0.583762887,0.402112548,0.482601853,0.493728413
jedit-4.3.csv,0.62954279,0.631025416,0.577393574,0.16283109,0.163696643,0.520793122
jedit-4.3.csv,0.567951318,0.567951318,0.531676161,0.163055138,0.399777901,0.525122121
jedit-4.3.csv,0.628050573,0.62954279,0.58644448,0.163099315,0.400954654,0.5075
jedit-4.3.csv,0.625794061,0.566776264,0.590851334,0,0,0.509000178
jedit-4.3.csv,0.628797886,0.627300839,0.592592593,0.162921348,0.295017654,0.537815126
jedit-4.3.csv,0.628050573,0.627300839,0.58644448,0.16386037,0.162366548,0.501439885
jedit-4.3.csv,0.628797886,0.624277457,0.593458682,0.163360068,0.390301597,0.527980535
jedit-4.3.csv,0.574835652,0.571428571,0.591723482,0.164100486,0.401245878,0.525122121
jedit-4.3.csv,0.569118333,0.569118333,0.58821651,0,0.399480712,0.509000178
jedit-4.3.csv,0.57027739,0.565593087,0.578313253,0.163778878,0.618890555,0.539198904
jedit-4.3.csv,0.631763162,0.62954279,0.574614628,0.164410828,0.163317114,0.520793122
jedit-4.3.csv,0.563202025,0.566185696,0.585553772,0.163819716,0.162555066,0.523684671
jedit-4.3.csv,0.625794061,0.622750929,0.528787615,0.163273961,0.401245878,0.519338959
jedit-4.3.csv,0.567364802,0.569118333,0.582862675,0,0.295458975,0.517879162
jedit-4.3.csv,0.567364802,0.567951318,0.596038981,0.163778878,0.291598023,0.543319149
jedit-4.3.csv,0.627300839,0.567364802,0.579229644,0.480225989,0.294570582,0.522241681
jedit-4.3.csv,0.626548673,0.622750929,0.596893143,0,0.163613655,0.516413696
jedit-4.3.csv,0.564998426,0.630285296,0.584659913,0.291434469,0.162555066,0.548741341
jedit-4.3.csv,0.627300839,0.563802906,0.582862675,0.162647961,0.162647961,0.523684671
jedit-4.3.csv,0.558936579,0.559552358,0.581052632,0.162076749,0.294420261,0.516413696
log4j-1.1.csv,0.15,0.052631579,0.516165627,0.194297782,0.149679259,0.773883821
log4j-1.1.csv,0,0,0.455351863,0.278522393,0.277961615,0.745011086
log4j-1.1.csv,0.15,0.194854202,0.514187446,0.4188809,0.236439499,0.767754319
log4j-1.1.csv,0.052631579,0.052631579,0.484635645,0.351875809,0.315231788,0.789995281
log4j-1.1.csv,0.102564103,0.102564103,0.572207084,0.388003749,0.316742081,0.75
log4j-1.1.csv,0,0,0.389129092,0.388003749,0.315996075,0.751787035
log4j-1.1.csv,0.102564103,0.052612079,0.458333333,0.315231788,0.35282838,0.789995281
log4j-1.1.csv,0.102564103,0.102564103,0.544747082,0.388003749,0.236869207,0.767754319
log4j-1.1.csv,0.102564103,0.15,0.453811659,0.421631531,0.420271941,0.779443255
log4j-1.1.csv,0.052631579,0,0.484635645,0.389129092,0.276797829,0.768224752
log4j-1.1.csv,0.195121951,0.15,0.546905089,0.389129092,0.236869207,0.745011086
log4j-1.1.csv,0.195121951,0.15,0.453811659,0.277961615,0.315996075,0.734755332
log4j-1.1.csv,0.149841716,0.195121951,0.544747082,0.354667499,0.315996075,0.78490566
log4j-1.1.csv,0.052631579,0.15,0.486392588,0.351875809,0.389129092,0.767754319
log4j-1.1.csv,0.15,0.195121951,0.484635645,0.351875809,0.314448542,0.784099024
log4j-1.1.csv,0.102564103,0.102564103,0.486392588,0.385673169,0.315996075,0.773883821
log4j-1.1.csv,0.052631579,0.102490076,0.542544229,0.422960725,0.277961615,0.772889417
log4j-1.1.csv,0.052631579,0.052631579,0.452237001,0.420271941,0.420271941,0.739930383
log4j-1.1.csv,0.195121951,0.15,0.516165627,0.315996075,0.315996075,0.75
log4j-1.1.csv,0.052612079,0.15,0.35282838,0.236439499,0.421631531,0.762527233
log4j-1.1.csv,0.052631579,0.102564103,0.544747082,0.421631531,0.194297782,0.78490566
log4j-1.1.csv,0.102564103,0.195121951,0.484635645,0.351875809,0.277386935,0.762463343
log4j-1.1.csv,0.102564103,0.149841716,0.424260532,0.315996075,0.484635645,0.795789474
log4j-1.1.csv,0.15,0.15,0.452237001,0.351875809,0.277386935,0.790273556
log4j-1.1.csv,0.102564103,0.102564103,0.569777044,0.276797829,0.276797829,0.799438334
log4j-1.1.csv,0.102490076,0.102564103,0.488112289,0.353758686,0.315996075,0.795549374
log4j-1.1.csv,0.102564103,0.102564103,0.453811659,0.236439499,0.452237001,0.80148423
log4j-1.1.csv,0.149841716,0.15,0.420271941,0.315231788,0.315231788,0.767754319
log4j-1.1.csv,0.102564103,0.102564103,0.510102489,0.388003749,0.235998591,0.751787035
log4j-1.1.csv,0.052631579,0.052631579,0.514187446,0.277386935,0.194297782,0.773883821
lucene-2.0.csv,0.104005767,0.104005767,0.32394775,0.264882943,0.281010502,0.65158371
lucene-2.0.csv,0.123637091,0.084176116,0.339892665,0.280587898,0.326969416,0.676056338
lucene-2.0.csv,0.123484463,0.123484463,0.367666232,0.295384615,0.352840747,0.679935449
lucene-2.0.csv,0.142657343,0.123484463,0.369230769,0.231928875,0.310738766,0.659206511
lucene-2.0.csv,0.179520095,0.179354324,0.367666232,0.249075216,0.393162393,0.680620273
lucene-2.0.csv,0.104060396,0.123484463,0.339892665,0.248101266,0.248756219,0.648442467
lucene-2.0.csv,0.10411402,0.123561478,0.407336436,0.230769231,0.21402066,0.715464972
lucene-2.0.csv,0.142657343,0.179520095,0.352840747,0.178838472,0.356428442,0.651073065
lucene-2.0.csv,0.10411402,0.123561478,0.309060698,0.142343638,0.281425891,0.676056338
lucene-2.0.csv,0.16136049,0.16136049,0.325187791,0.23164668,0.423429781,0.683760684
lucene-2.0.csv,0.123561478,0.123561478,0.369230769,0.264507422,0.325187791,0.670430487
lucene-2.0.csv,0.123561478,0.142657343,0.324573182,0.247765006,0.263736264,0.682817684
lucene-2.0.csv,0.123561478,0.161229173,0.340552651,0.326385644,0.311809845,0.699245852
lucene-2.0.csv,0.123561478,0.142657343,0.337843061,0.247074122,0.353582847,0.691318573
lucene-2.0.csv,0.142554693,0.123484463,0.353582847,0.230769231,0.24671916,0.678623889
lucene-2.0.csv,0.08410534,0.063769336,0.368455074,0.21402066,0.311278905,0.686589921
lucene-2.0.csv,0.103950104,0.123406006,0.341201518,0.326969416,0.248101266,0.636720943
lucene-2.0.csv,0.142758143,0.142758143,0.408325792,0.214271517,0.280587898,0.691253952
lucene-2.0.csv,0.08410534,0.104005767,0.368455074,0.248431619,0.411198446,0.679935449
lucene-2.0.csv,0.104060396,0.104060396,0.394104099,0.196179659,0.310189187,0.672411092
lucene-2.0.csv,0.104005767,0.161229173,0.4330617,0.324573182,0.264125255,0.682817684
lucene-2.0.csv,0.08414106,0.104060396,0.411198446,0.197034531,0.411198446,0.701037081
lucene-2.0.csv,0.179520095,0.142450142,0.408325792,0.178838472,0.327543424,0.679935449
lucene-2.0.csv,0.104005767,0.142554693,0.435280641,0.247765006,0.409298986,0.648213711
lucene-2.0.csv,0.142657343,0.123561478,0.325791855,0.264507422,0.355029586,0.699587242
lucene-2.0.csv,0.12371134,0.142758143,0.395030148,0.28015789,0.369993643,0.687588945
lucene-2.0.csv,0.142657343,0.16136049,0.338538174,0.263340263,0.397718157,0.659318164
lucene-2.0.csv,0.142758143,0.142758143,0.325791855,0.296823761,0.179354324,0.630785615
lucene-2.0.csv,0.123561478,0.123561478,0.353582847,0.327543424,0.385589094,0.652218782
lucene-2.0.csv,0.104060396,0.104060396,0.338538174,0.264507422,0.338538174,0.691318573
poi-2.0.csv,0.353445434,0.35246996,0.516266492,0.463559104,0.451567064,0.658722522
poi-2.0.csv,0.316490932,0.316683485,0.458733374,0.372425468,0.574205369,0.508734018
poi-2.0.csv,0.315108658,0.315309894,0.485124678,0.344903179,0.62680177,0.554196105
poi-2.0.csv,0.351470091,0.351470091,0.569535403,0.552623004,0.545583373,0.55890411
poi-2.0.csv,0.387867946,0.316102198,0.553090575,0.468703055,0.543245175,0.537234511
poi-2.0.csv,0.316297174,0.31570855,0.542456588,0.404681971,0.412424061,0.515571888
poi-2.0.csv,0.277165354,0.27731752,0.531765096,0.451003758,0.490524904,0.529058116
poi-2.0.csv,0.316297174,0.351973132,0.604421484,0.405588103,0.5869265,0.554718963
poi-2.0.csv,0.2770122,0.315509854,0.60750339,0.445468763,0.594298575,0.62642143
poi-2.0.csv,0.315905995,0.315905995,0.483731395,0.272279618,0.495034879,0.553106212
poi-2.0.csv,0.277468707,0.316102198,0.525386313,0.413629429,0.46925701,0.532245188
poi-2.0.csv,0.277165354,0.276858049,0.595197127,0.437829887,0.409943306,0.540818044
poi-2.0.csv,0.277618924,0.236707612,0.544808527,0.441744706,0.37437604,0.548627554
poi-2.0.csv,0.31570855,0.315309894,0.542456588,0.461778471,0.437829887,0.510591065
poi-2.0.csv,0.27731752,0.277468707,0.571209684,0.369159331,0.429366165,0.622986708
poi-2.0.csv,0.316297174,0.31570855,0.513313978,0.499078058,0.566987877,0.551819518
poi-2.0.csv,0.2770122,0.276858049,0.570374923,0.405588103,0.559074591,0.558464223
poi-2.0.csv,0.277916487,0.277768181,0.496288441,0.468703055,0.495034879,0.546366356
poi-2.0.csv,0.316297174,0.316683485,0.540865385,0.346926028,0.380192813,0.553352718
poi-2.0.csv,0.315108658,0.276389506,0.517716054,0.396458814,0.463559104,0.538521671
poi-2.0.csv,0.316102198,0.316102198,0.507185985,0.471976401,0.412017167,0.54942768
poi-2.0.csv,0.315309894,0.276702889,0.489864581,0.561758659,0.418967197,0.529725881
poi-2.0.csv,0.277618924,0.277165354,0.568691083,0.374758176,0.548638132,0.543712782
poi-2.0.csv,0.316683485,0.315905995,0.59339502,0.428243504,0.616948638,0.542142857
poi-2.0.csv,0.27731752,0.316297174,0.544029142,0.433709262,0.311704835,0.520485446
poi-2.0.csv,0.353445434,0.316297174,0.565264968,0.273192943,0.63848655,0.516876301
poi-2.0.csv,0.316102198,0.316683485,0.515535098,0.428243504,0.60750339,0.514254585
poi-2.0.csv,0.35271608,0.35246996,0.535144424,0.500559195,0.531944232,0.638840137
poi-2.0.csv,0.277618924,0.316683485,0.583113456,0.382380902,0.559974547,0.595213319
poi-2.0.csv,0.277618924,0.277618924,0.524028549,0.402832705,0.551679059,0.493685642
redaktor-1.csv,0.071164997,0.071225806,0.343032159,0.249934366,0.250582449,0.485466599
redaktor-1.csv,0,0,0.298701299,0.193825043,0.194256757,0.449035064
redaktor-1.csv,0.137102827,0.136716727,0.300178072,0.136216216,0.392248424,0.472069237
redaktor-1.csv,0.071205821,0,0.298195135,0.253568836,0.252714709,0.468592632
redaktor-1.csv,0.137250062,0.137102827,0.300178072,0.345752608,0.135476464,0.466081405
redaktor-1.csv,0.071303038,0.071264953,0.249603384,0.195476575,0.302054964,0.473834939
redaktor-1.csv,0,0,0.250582449,0.136302656,0.135573911,0.484481453
redaktor-1.csv,0.071340104,0,0.299692623,0.195081967,0.134965661,0.465029365
redaktor-1.csv,0.137322217,0.198722498,0.296632817,0.136387853,0.246013667,0.47556833
redaktor-1.csv,0,0,0.295001366,0.195669607,0.136216216,0.477766287
redaktor-1.csv,0.071245515,0.071205821,0.340891321,0.300656897,0.135377495,0.47556833
redaktor-1.csv,0.137176938,0.137322217,0.303398058,0.136716727,0.19711903,0.50110538
redaktor-1.csv,0.071185554,0.071144147,0.296096904,0.135764376,0.196594427,0.436860068
redaktor-1.csv,0,0,0.249267643,0.134749621,0.371916509,0.453574363
redaktor-1.csv,0.071164997,0.071144147,0.297161051,0.136216216,0.194675541,0.488945362
redaktor-1.csv,0.137176938,0.071264953,0.347058824,0.136216216,0.071057666,0.488945362
redaktor-1.csv,0,0.071321696,0.374031526,0.136636245,0.248581464,0.497032641
redaktor-1.csv,0.071185554,0,0.295001366,0.303834097,0.34769905,0.447039199
redaktor-1.csv,0.137102827,0.137027708,0.299692623,0.136302656,0.136302656,0.478982875
redaktor-1.csv,0.137533061,0.071303038,0.248230811,0.134965661,0.135764376,0.469096672
redaktor-1.csv,0.137176938,0.137102827,0.348954578,0.136716727,0.254119895,0.47556833
redaktor-1.csv,0.137250062,0.137463698,0.298701299,0.301595214,0.347058824,0.489237782
redaktor-1.csv,0.071122995,0.13695156,0.299200413,0.135949157,0.196232339,0.459919028
redaktor-1.csv,0,0,0.302508608,0.136128505,0.136216216,0.47556833
redaktor-1.csv,0.136796092,0.13695156,0.294441387,0.136874362,0.249267643,0.481643132
redaktor-1.csv,0.136716727,0.136716727,0.296632817,0.251825737,0.299200413,0.465029365
redaktor-1.csv,0,0,0.245228456,0.196047431,0.136387853,0.463022508
redaktor-1.csv,0,0,0.248230811,0.136471833,0.25242236,0.498054475
redaktor-1.csv,0.071185554,0,0.294441387,0.293873025,0.293296089,0.453318942
redaktor-1.csv,0,0,0.249603384,0.136874362,0.136636245,0.472105263
synapse-1.2.csv,0.295147272,0.261370602,0.491471333,0.470368642,0.534846029,0.68525341
synapse-1.2.csv,0.277825712,0.278077489,0.467844052,0.387766878,0.511832691,0.684444444
synapse-1.2.csv,0.295147272,0.260934209,0.536987475,0.306210129,0.451108813,0.665993946
synapse-1.2.csv,0.261153562,0.243805748,0.45034642,0.308694563,0.291580844,0.710366734
synapse-1.2.csv,0.278077489,0.327773835,0.439453125,0.318821165,0.487037872,0.688851585
synapse-1.2.csv,0.295147272,0.278077489,0.451108813,0.340451495,0.435117215,0.657377561
synapse-1.2.csv,0.243616889,0.243425995,0.476501747,0.383607739,0.484273133,0.634004237
synapse-1.2.csv,0.207405522,0.243616889,0.466300325,0.411730067,0.551031488,0.644274168
synapse-1.2.csv,0.31162624,0.278573162,0.467075893,0.382513661,0.449576419,0.680817298
synapse-1.2.csv,0.243233035,0.260488416,0.463928084,0.397811087,0.487037872,0.679780876
synapse-1.2.csv,0.310679612,0.32707935,0.487037872,0.368607348,0.396634615,0.663225675
synapse-1.2.csv,0.261153562,0.243233035,0.464726532,0.324152542,0.396634615,0.692922712
synapse-1.2.csv,0.261153562,0.278573162,0.50187101,0.380255488,0.423345566,0.698669015
synapse-1.2.csv,0.294584045,0.294584045,0.463121784,0.387265136,0.460654596,0.641507453
synapse-1.2.csv,0.310998431,0.295147272,0.42470409,0.323768951,0.546038544,0.686280366
synapse-1.2.csv,0.312241277,0.343975763,0.438748412,0.396037212,0.355226417,0.691969089
synapse-1.2.csv,0.243805748,0.243805748,0.436591655,0.309370352,0.548553266,0.668233371
synapse-1.2.csv,0.278326625,0.243425995,0.466300325,0.356562276,0.427340609,0.666529858
synapse-1.2.csv,0.226186052,0.295698925,0.491471333,0.515717835,0.463928084,0.646811133
synapse-1.2.csv,0.343975763,0.343599953,0.476501747,0.356121591,0.46148516,0.658387622
synapse-1.2.csv,0.327428368,0.31162624,0.479004666,0.369111219,0.407203907,0.724528302
synapse-1.2.csv,0.277825712,0.310679612,0.467844052,0.460654596,0.4773441,0.661197703
synapse-1.2.csv,0.31162624,0.31162624,0.490601504,0.290939859,0.460654596,0.646131047
synapse-1.2.csv,0.243805748,0.243616889,0.451108813,0.463928084,0.448013129,0.659685864
synapse-1.2.csv,0.261370602,0.278573162,0.439453125,0.413573086,0.436591655,0.672593932
synapse-1.2.csv,0.310357448,0.310679612,0.51083831,0.384679434,0.486125269,0.690675876
synapse-1.2.csv,0.294584045,0.326726727,0.436591655,0.38139649,0.496148618,0.677692618
synapse-1.2.csv,0.207267144,0.225541071,0.479823107,0.309370352,0.453351449,0.669196964
