testfile,Naive_CPDP_LR,Zscore_CPDP_LR,Zscore_SMOTE_CPDP_LR,Zscore_SMOTE_iFF_CPDP_LR,Zscore_WiFF_CPDP_LR,Zscore_WiFFplusL_CPDP_LR
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
jedit-4.3.csv,0.454545455,0.454545455,0.636363636,0.636363636,0.636363636,0.636363636
